02634-1.opus,1252520,けいほう,警報,,0
02635-1.opus,1252520,けいほう,警報,,0
02636-1.opus,1252540,けいぼう,警棒,,0
02637-1.opus,1250190,けいやく,契約,する,0
02638-1.opus,1251670,けいゆ,経由,する,
02639-1.opus,1251670,けいゆ,経由,する,
02640-1.opus,1250430,けいようし,形容詞,,3
02642-1.opus,1250430,けいようし,形容詞,,3
02643-1.opus,1253040,けいらん,鶏卵,,0
02644-1.opus,1234240,けいりん,競輪,,0
02645-1.opus,1251690,けいれき,経歴,,0
02646-1.opus,1251080,けいれつ,系列,,0
02648-1.opus,1251700,けいろ,径路,,1
02649-1.opus,1250810,けいろうのひ,敬老の日,,6
02650-1.opus,1639320,けおり,毛織,,0
02652-1.opus,1200220,けが,怪我,,2
02653-1.opus,1203380,げか,外科,,0
02654-1.opus,1203380,げか,外科,,0
02655-1.opus,1178960,けがす,汚す,,
02656-1.opus,1178980,けがらわしい,汚らわしい,,5
02657-1.opus,1179000,けがれる,汚れる,,
02658-1.opus,1533930,けがわ,毛皮,,0
02659-1.opus,1253310,げき,劇,,1
02660-1.opus,1253640,げきか,激化,する,
02661-1.opus,1253650,げきげん,激減,する,0
02662-1.opus,1253410,げきじょう,劇場,,0
02663-1.opus,1253680,げきせん,激戦,,0
02664-1.opus,1253690,げきぞう,激増,する,0
02665-1.opus,1253450,げきだん,劇団,,0
02666-1.opus,1253450,げきだん,劇団,,0
02667-1.opus,1592760,げきつう,激痛,,0
02668-1.opus,1253490,げきてき,劇的,な,0
02669-1.opus,1253700,げきど,激怒,する,1
02670-1.opus,1253730,げきとつ,激突,する,0
02671-1.opus,1253760,げきれい,激励,する,0
02672-1.opus,1579100,けさ,今朝,,1
02673-1.opus,1191460,げし,夏至,,
02674-1.opus,1191460,げし,夏至,,
02676-1.opus,1592600,けしいん,消印,,0
02677-1.opus,1250870,けしき,景色,,1
02678-1.opus,1250870,けしき,景色,,1
02679-1.opus,1350080,けしゴム,消しゴム,,0
02680-1.opus,1185290,げしゅく,下宿,,0
02681-1.opus,1187110,けしょうひん,化粧品,,0
02682-1.opus,1350110,けす,消す,,0
02683-1.opus,1565040,けちんぼう,けちん坊,,
02684-1.opus,1255110,けつあつ,血圧,,0
02685-1.opus,1255110,けつあつ,血圧,,0
02686-1.opus,1254220,けつい,決意,する,1
02687-1.opus,1253930,けついん,欠員,,0
02688-1.opus,1255120,けつえき,血液,,
02689-1.opus,1255120,けつえき,血液,,
02690-1.opus,1255150,けつえきがた,血液型,,0
02692-1.opus,1254690,けっか,結果,,
02693-1.opus,1254710,けっかく,結核,,0
02694-1.opus,1255520,げつがく,月額,,0
02695-1.opus,1253950,けっかん,欠陥,,0
02696-1.opus,1255180,けっかん,血管,,0
02697-1.opus,1255180,けっかん,血管,,0
02699-1.opus,1255540,げっかんし,月刊誌,,
02700-1.opus,1255560,げっきゅう,月給,,0
02702-1.opus,1254730,けっきょく,結局,,
02703-1.opus,1253960,けっきん,欠勤,,0
02704-1.opus,1255650,げっこう,月光,,0
02705-1.opus,1254770,けつごう,結合,する,0
02706-1.opus,1254760,けっこう,結構,な,
02707-1.opus,1254760,けっこう,結構,な,
02708-1.opus,1254810,けっこんしき,結婚式,,3
02710-1.opus,1254790,けっこん,結婚,する,0
02711-1.opus,1254790,けっこん,結婚,する,0
02712-1.opus,1254130,けっして,決して,,0
02713-1.opus,1255690,げっしゃ,月謝,,0
02714-1.opus,1255700,げっしゅう,月収,,0
02716-1.opus,1254330,けっしょうせん,決勝戦,,
02717-1.opus,1254330,けっしょうせん,決勝戦,,
02718-1.opus,1254060,けつじょ,欠如,する,1
02719-1.opus,1254340,けっしん,決心,する,1
02720-1.opus,1254340,けっしん,決心,する,1
02721-1.opus,1254020,けっせき,欠席,する,0
02723-1.opus,1254030,けっせきとどけ,欠席届け,,5
02724-1.opus,1254930,けっそく,結束,する,0
02725-1.opus,1254370,けつだん,決断,する,0
02726-1.opus,1254370,けつだん,決断,する,0
02727-1.opus,1254380,けってい,決定,する,0
02729-1.opus,1578280,けっていばん,決定版,,0
02731-1.opus,1254050,けってん,欠点,,3
02732-1.opus,1255360,けっとう,血統,,
02733-1.opus,1670120,けっとうしょ,血統書,,
02734-1.opus,1630670,けっとうち,血糖値,,3
02735-1.opus,1254460,けっぱく,潔白,な,0
02736-1.opus,1254470,けっぺき,潔癖,な,0
02737-1.opus,1254100,けつぼう,欠乏,する,0
02739-1.opus,1255010,けつまつ,結末,,0
02740-1.opus,1255840,げつまつ,月末,,0
02741-1.opus,1255890,げつようび,月曜日,,3
02742-1.opus,1255890,げつようび,月曜日,,3
02743-1.opus,1255920,げつれい,月齢,,0
02744-1.opus,1255020,けつろん,結論,,0
02745-1.opus,1255020,けつろん,結論,,0
02746-1.opus,1256140,けなげ,健気,な,
02747-1.opus,1199230,げねつざい,解熱剤,,
02748-1.opus,1222510,けはい,気配,,
02749-1.opus,1188000,けびょう,仮病,,0
02750-1.opus,1186420,げぼく,下僕,,
02751-1.opus,1533880,けむし,毛虫,,
02752-1.opus,1177200,けむたい,煙たい,,
02753-1.opus,1177180,けむり,煙,,0
02754-1.opus,1177220,けむる,煙る,,0
02755-1.opus,1260530,けわしい,険しい,,3
02756-1.opus,1255940,けん,件,,1
02757-1.opus,1256730,けん,券,,1
02758-1.opus,1258810,けん,県,,1
02759-1.opus,1260560,けんあく,険悪,な,0
02760-1.opus,1258090,けんい,権威,,1
02761-1.opus,1261190,げんいん,原因,,0
02762-1.opus,1261190,げんいん,原因,,0
02763-1.opus,1257840,けんえつ,検閲,する,0
02765-1.opus,1264650,げんかい,限界,,0
02766-1.opus,1259440,けんがく,見学,する,0
02767-1.opus,1262570,げんかく,厳格,な,0
02768-1.opus,1263400,げんかん,玄関,,1
02770-1.opus,1260720,げんき,元気,な,1
02772-1.opus,1258570,けんきゅうしつ,研究室,,3
02773-1.opus,1578330,けんきゅうじょ,研究所,,
02775-1.opus,1258520,けんきゅう,研究,する,0
02776-1.opus,1258520,けんきゅう,研究,する,0
02777-1.opus,1257880,けんきょ,検挙,する,1
02778-1.opus,1263550,げんきん,現金,,3
02779-1.opus,1263550,げんきん,現金,,3
02780-1.opus,1262590,げんきん,厳禁,する,
02781-1.opus,1258860,けんけい,県警,,0
02782-1.opus,1261300,げんけい,原型,,0
02783-1.opus,1258430,けんけつ,献血,する,0
02784-1.opus,1258130,けんげん,権限,,3
02786-1.opus,1256170,けんこう,健康,,0
02787-1.opus,1261340,げんこう,原稿,,0
02788-1.opus,1578340,けんこうこつ,肩甲骨,,3
02790-1.opus,1256240,けんこうてき,健康的,な,0
02791-1.opus,1256270,けんこうほけん,健康保険,,5
02792-1.opus,1264430,げんごがく,言語学,,3
02793-1.opus,1264430,げんごがく,言語学,,3
02795-1.opus,1261400,げんこく,原告,,0
02796-1.opus,1261400,げんこく,原告,,0
02797-1.opus,1257140,けんご,堅固,な,1
02798-1.opus,1261440,げんざい,原罪,,0
02799-1.opus,1263650,げんざい,現在,,1
02800-1.opus,1263650,げんざい,現在,,1
02801-1.opus,1873900,けんざかい,県境,,3
02802-1.opus,1257900,けんさく,検索,する,0
02803-1.opus,1257890,けんさ,検査,する,1
02804-1.opus,1257890,けんさ,検査,する,1
02805-1.opus,1257910,けんさつ,検察,,0
02806-1.opus,1257910,けんさつ,検察,,0
02807-1.opus,1257930,けんじ,検事,,1
02808-1.opus,1263710,げんじつ,現実,,0
02809-1.opus,1592720,けんじつ,堅実,な,0
02810-1.opus,1261540,げんしてき,原始的,な,0
02811-1.opus,1263370,げんじものがたり,源氏物語,,6
02812-1.opus,1260280,けんじゃ,賢者,,1
02813-1.opus,1258660,けんしゅう,研修,,0
02815-1.opus,1263740,げんじゅうしょ,現住所,,3
02817-1.opus,1262660,げんじゅう,厳重,な,0
02820-1.opus,1262650,げんしゅ,厳守,する,1
02821-1.opus,1257940,けんしゅつ,検出,する,0
02822-1.opus,1257560,けんしょう,憲章,,0
02823-1.opus,1263750,げんしょう,現象,,0
02824-1.opus,1263770,げんじょう,現状,,0
02825-1.opus,1257950,けんしょう,検証,する,0
02827-1.opus,1263210,げんしょう,減少,する,0
02829-1.opus,1261560,げんしりん,原始林,,3
02830-1.opus,1256350,けんしん,検診,,0
02831-1.opus,1257970,けんしん,検針,,0
02832-1.opus,1257700,けんすい,懸垂,,0
02833-1.opus,1260360,けんすう,軒数,,3
02834-1.opus,1261970,げんすんだい,原寸大,,0
02835-1.opus,1263260,げんぜい,減税,する,0
02837-1.opus,1257420,けんせつ,建設,する,0
02839-1.opus,1263380,げんせん,源泉,,0
02840-1.opus,1263380,げんせん,源泉,,0
02841-1.opus,1256360,けんぜん,健全,な,0
02842-1.opus,1263800,げんぞう,現像,する,0
02843-1.opus,1262070,げんそく,原則,,0
02844-1.opus,1262070,げんそく,原則,,0
02845-1.opus,1263270,げんそく,減速,する,0
02846-1.opus,1578410,げんそん,現存,する,0
02849-1.opus,1263810,げんだい,現代,,1
02850-1.opus,1263860,げんち,現地,,1
02851-1.opus,1257500,けんちく,建築,,0
02853-1.opus,1257510,けんちくか,建築家,,0
02854-1.opus,1258870,けんちじ,県知事,,3
02855-1.opus,1258880,けんちょう,県庁,,
02857-1.opus,1260640,けんちょ,顕著,な,1
02859-1.opus,1814600,けんていしけん,検定試験,,
02860-1.opus,1264670,げんてい,限定,する,0
02861-1.opus,1262150,げんてん,原典,,
02862-1.opus,1262160,げんてん,原点,,
02863-1.opus,1263290,げんてん,減点,する,0
02864-1.opus,1264690,げんど,限度,,1
02865-1.opus,1258900,けんどう,県道,,0
02866-1.opus,1262770,げんとう,厳冬,,0
02867-1.opus,1258000,けんとう,検討,する,0
02868-1.opus,1258000,けんとう,検討,する,0
02869-1.opus,1665430,けんばいき,券売機,,3
02871-1.opus,1262220,げんばく,原爆,,0
02872-1.opus,1260660,けんびきょう,顕微鏡,,0
02873-1.opus,1258760,けんぷ,絹布,,1
02874-1.opus,1260000,けんぶつ,見物,する,0
02876-1.opus,1260310,けんぼ,賢母,,1
02877-1.opus,1257590,けんぽう,憲法,,1
02878-1.opus,1257590,けんぽう,憲法,,1
02879-1.opus,1263470,げんまい,玄米,,
02880-1.opus,1592730,けんま,研摩,する,1
02882-1.opus,1262830,げんみつ,厳密,な,0
02883-1.opus,1262830,げんみつ,厳密,な,0
02884-1.opus,1258920,けんみん,県民,,0
02886-1.opus,1260320,けんめい,賢明,な,0
02887-1.opus,1260320,けんめい,賢明,な,0
02888-1.opus,1258200,けんり,権利,,1
02890-1.opus,1258940,けんりつ,県立,,0
02891-1.opus,1262490,げんりょう,原料,,3
02892-1.opus,1258220,けんりょく,権力,,1
02893-1.opus,1258220,けんりょく,権力,,1
02894-1.opus,1558670,こい,恋,,1
02895-1.opus,1469890,こい,濃い,,1
02896-1.opus,1592890,こいこがれる,恋焦がれる,,5
02897-1.opus,1558760,こいしい,恋しい,,3
02898-1.opus,1609750,こいする,恋する,,
02899-1.opus,2847656,こいに,故意に,,
02900-1.opus,1592900,こいぬ,子犬,,0
02901-1.opus,1558920,こいびと,恋人,,0
02902-1.opus,1559040,こいぶみ,恋文,,
02903-1.opus,1275120,こう,効,,1
02904-1.opus,1558750,こう,恋う,,1
02905-1.opus,1281100,こうあん,考案,する,0
02906-1.opus,1275370,こうい,厚意,,1
02908-1.opus,1277530,こうい,好意,,1
02909-1.opus,1279330,こういしつ,更衣室,,3
02910-1.opus,1269450,こういしょう,後遺症,,
02911-1.opus,1284550,ごうい,合意,する,
02913-1.opus,1236170,ごういん,強引,な,0
02914-1.opus,1282820,こううりょう,降雨量,,3
02916-1.opus,1592930,こううん,好運,,0
02917-1.opus,1592940,こううんき,耕運機,,3
02918-1.opus,1592930,こううん,幸運,な,0
02920-1.opus,1273270,こうえん,公園,,0
02922-1.opus,1282240,こうえん,講演,,0
02923-1.opus,1275130,こうか,効果,,1
02924-1.opus,1275130,こうか,効果,,1
02925-1.opus,1280530,こうか,硬貨,,1
02926-1.opus,1280530,こうか,硬貨,,1
02928-1.opus,1281250,こうかい,航海,,1
02929-1.opus,1273420,こうがい,公害,,0
02930-1.opus,1273420,こうがい,公害,,0
02931-1.opus,1282490,こうがい,郊外,,1
02932-1.opus,1273370,こうかい,公開,する,0
02933-1.opus,1273370,こうかい,公開,する,0
02934-1.opus,1284600,ごうかく,合格,する,0
02935-1.opus,1609760,こうがくぶ,工学部,,
02936-1.opus,1280520,こうか,硬化,する,
02937-1.opus,1282830,こうか,降下,する,
02939-1.opus,1283300,こうか,高価,な,1
02940-1.opus,1285520,ごうか,豪華,な,1
02941-1.opus,1282690,こうかん,鋼管,,0
02942-1.opus,1271750,こうかん,交換,する,0
02943-1.opus,1271750,こうかん,交換,する,0
02944-1.opus,1275420,こうがんむち,厚顔無恥,,5
02945-1.opus,1275420,こうがんむち,厚顔無恥,,5
02946-1.opus,1275420,こうがんむち,厚顔無恥,な,5
02947-1.opus,1282260,こうぎ,講義,,
02948-1.opus,1277590,こうきしん,好奇心,,3
02949-1.opus,1278860,こうぎ,抗議,する,1
02950-1.opus,1283380,こうき,高貴,な,1
02951-1.opus,1278740,こうきゅう,恒久,,0
02952-1.opus,1283400,こうきゅう,高級,,0
02953-1.opus,1284250,ごうきゅう,号泣,する,0
02954-1.opus,1280380,こうきょ,皇居,,1
02956-1.opus,1273510,こうきょう,公共,,0
02957-1.opus,1277620,こうきょう,好況,,0
02958-1.opus,1271930,こうきょうきょく,交響曲,,3
02960-1.opus,1281300,こうくうがいしゃ,航空会社,,5
02961-1.opus,1281320,こうくうき,航空機,,3
02962-1.opus,1281330,こうくうけん,航空券,,3
02963-1.opus,1281360,こうくうびん,航空便,,
02964-1.opus,1272950,こうけい,光景,,
02965-1.opus,1272950,こうけい,光景,,
02966-1.opus,1276030,こうけい,口径,,0
02967-1.opus,1278090,こうげい,工芸,,0
02968-1.opus,1284740,ごうけい,合計,する,0
02969-1.opus,1284740,ごうけい,合計,する,0
02970-1.opus,1279170,こうげき,攻撃,する,0
02971-1.opus,1283440,こうけつ,高潔,な,0
02972-1.opus,1283490,こうげん,高原,,0
02973-1.opus,1877760,ごうけんてき,合憲的,な,
02975-1.opus,1280390,こうごう,皇后,,3
02976-1.opus,1277880,こうこう,孝行,する,1
02977-1.opus,1283510,こうこうせい,高校生,,3
02980-1.opus,1280400,こうごうへいか,皇后陛下,,
02981-1.opus,1281120,こうこがく,考古学,,3
02983-1.opus,1278510,こうこく,広告,,0
02984-1.opus,2846444,こうごに,交互に,,
02985-1.opus,1181990,こうさ,黄砂,,1
02987-1.opus,1282270,こうざ,講座,,0
02988-1.opus,1282710,こうざい,鋼材,,0
02989-1.opus,1271990,こうさい,交際,する,0
02990-1.opus,1271990,こうさい,交際,する,0
02991-1.opus,1280970,こうさく,耕作,,0
02992-1.opus,1281150,こうさつ,考察,する,0
02993-1.opus,1592970,こうさてん,交差点,,
02994-1.opus,1592970,こうさてん,交差点,,
02995-1.opus,1282570,こうざん,鉱山,,1
02996-1.opus,1282860,こうさん,降参,する,0
02997-1.opus,1282860,こうさん,降参,する,0
02998-1.opus,1592980,こうし,子牛,,0
03000-1.opus,1282280,こうし,講師,,1
03001-1.opus,1278130,こうじ,工事,,1
03002-1.opus,1273820,こうしき,公式,,0
03003-1.opus,1273820,こうしき,公式,,0
03004-1.opus,1280580,こうしきテニス,硬式テニス,,
03005-1.opus,1281910,こうし,行使,する,1
03006-1.opus,1278150,こうじちゅう,工事中,,
03007-1.opus,1278150,こうじちゅう,工事中,,
03008-1.opus,1280420,こうしつ,皇室,,0
03009-1.opus,1205360,こうしど,格子戸,,3
03010-1.opus,1279540,こうしゃ,校舎,,1
03011-1.opus,1273900,こうしゅう,公衆,,0
03012-1.opus,1273980,こうしゅうよくじょう,公衆浴場,,5
03013-1.opus,1280860,こうしゅけい,絞首刑,,
03014-1.opus,1276310,こうじゅつ,口述,する,0
03015-1.opus,1279550,こうしょう,校章,,0
03016-1.opus,1578700,こうじょう,工場,,3
03017-1.opus,1578700,こうじょう,工場,,3
03018-1.opus,1277260,こうじょうしん,向上心,,3
03019-1.opus,1272110,こうしょう,交渉,する,0
03021-1.opus,1593510,ごうじょう,強情,な,
03022-1.opus,1279080,こうじょ,控除,する,1
03023-1.opus,1279080,こうじょ,控除,する,1
03024-1.opus,1279370,こうしん,更新,する,0
03025-1.opus,1279370,こうしん,更新,する,0
03026-1.opus,1283050,こうしんりょう,香辛料,,3
03027-1.opus,1279720,こうず,構図,,0
03028-1.opus,1283060,こうすい,香水,,0
03029-1.opus,1277640,こうずか,好事家,,0
03030-1.opus,1279390,こうせい,更生,する,0
03031-1.opus,1279560,こうせい,校正,する,0
03032-1.opus,1279730,こうせい,構成,する,0
03033-1.opus,1593520,ごうせい,豪勢,な,1
03034-1.opus,1275070,こうせき,功績,,0
03036-1.opus,1282620,こうせき,鉱石,,
03037-1.opus,1935490,ごうせつちたい,豪雪地帯,,
03038-1.opus,1273030,こうせん,光線,,0
03039-1.opus,1282630,こうせん,鉱泉,,0
03040-1.opus,1278950,こうそう,抗争,,0
03041-1.opus,1279790,こうぞう,構造,,0
03043-1.opus,1279780,こうそう,構想,する,0
03044-1.opus,1875350,こうそうビル,高層ビル,,5
03045-1.opus,1283720,こうそくどうろ,高速道路,,5
03046-1.opus,1279090,こうそ,控訴,する,1
03047-1.opus,1283730,こうそつ,高卒,,0
03048-1.opus,1655780,こうそん,皇孫,,0
03049-1.opus,1280450,こうたいごう,皇太后,,
03050-1.opus,1280460,こうたいし,皇太子,,3
03051-1.opus,1592990,こうたい,交代,する,0
03052-1.opus,1592990,こうたい,交替,する,0
03053-1.opus,1278600,こうだい,広大,な,0
03054-1.opus,1282930,こうたん,降誕,,0
03055-1.opus,1280990,こうち,耕地,,1
03056-1.opus,1279810,こうちく,構築,する,0
03057-1.opus,1280770,こうちゃ,紅茶,,0
03058-1.opus,1280770,こうちゃ,紅茶,,0
03059-1.opus,1277730,こうちょう,好調,,0
03060-1.opus,1277730,こうちょう,好調,な,0
03061-1.opus,1280610,こうちょく,硬直,する,0
03062-1.opus,1278190,こうちん,工賃,,1
03063-1.opus,1272280,こうつう,交通,,0
03064-1.opus,1272350,こうつうじこ,交通事故,,5
03065-1.opus,1272410,こうつうひ,交通費,,3
03066-1.opus,1272440,こうつうりょう,交通量,,3
03067-1.opus,1279600,こうてい,校庭,,0
03068-1.opus,1280490,こうてい,皇帝,,0
03069-1.opus,1281180,こうてい,肯定,する,0
03070-1.opus,1760140,こうていぶん,肯定文,,
03071-1.opus,1283090,こうでん,香典,,0
03072-1.opus,1277750,こうてん,好転,する,0
03073-1.opus,1280620,こうど,硬度,,1
03075-1.opus,1282340,こうどう,講堂,,0
03076-1.opus,1236500,ごうとう,強盗,,0
03077-1.opus,1236500,ごうとう,強盗,,0
03078-1.opus,1282100,こうどう,行動,する,0
03079-1.opus,1279820,こうない,構内,,1
03080-1.opus,1280020,こうない,港内,,1
03081-1.opus,1274450,こうにん,公認,する,0
03082-1.opus,1283880,こうねつ,高熱,,0
03083-1.opus,1283880,こうねつ,高熱,,0
03084-1.opus,1273110,こうねつひ,光熱費,,
03085-1.opus,1273120,こうねん,光年,,
03086-1.opus,1280640,こうは,硬派,,1
03087-1.opus,1270010,こうはい,後輩,,0
03089-1.opus,1280780,こうばい,紅梅,,0
03090-1.opus,1282470,こうばい,購買,,0
03091-1.opus,1281620,こうはい,荒廃,する,0
03092-1.opus,1280790,こうはく,紅白,,1
03093-1.opus,1578880,こうばしい,香ばしい,,
03094-1.opus,1274510,こうはん,公判,,0
03095-1.opus,1270040,こうはん,後半,,0
03096-1.opus,1578870,こうはん,鋼板,,0
03097-1.opus,1272500,こうばん,交番,,0
03098-1.opus,1272500,こうばん,交番,,0
03099-1.opus,1278670,こうはんい,広範囲,,3
03100-1.opus,1277780,こうひょう,好評,,0
03101-1.opus,1274550,こうひょう,公表,する,0
03102-1.opus,1282940,こうふく,降伏,する,0
03103-1.opus,1278400,こうふく,幸福,な,0
03106-1.opus,1238380,こうふん,興奮,する,0
03107-1.opus,2164600,こうべ,神戸,,1
03109-1.opus,1274640,こうへい,公平,な,0
03110-1.opus,1238400,こうぼう,興亡,,0
03111-1.opus,1274740,こうぼく,公僕,,0
03112-1.opus,1272740,こうほしゃ,候補者,,3
03113-1.opus,1272740,こうほしゃ,候補者,,3
03114-1.opus,1274680,こうぼ,公募,する,
03115-1.opus,1282670,こうみゃく,鉱脈,,0
03116-1.opus,1274820,こうむいん,公務員,,3
03118-1.opus,1274820,こうむいん,公務員,,3
03119-1.opus,1279620,こうもん,校門,,0
03120-1.opus,1586770,こうや,荒野,,1
03121-1.opus,1283150,こうゆ,香油,,0
03123-1.opus,1578780,こうよう,紅葉,,0
03124-1.opus,1275000,こうりつ,公立,,0
03125-1.opus,1275210,こうりつ,効率,,0
03126-1.opus,1285380,ごうりてき,合理的,な,0
03127-1.opus,1285380,ごうりてき,合理的,な,0
03128-1.opus,1279270,こうりゃく,攻略,する,0
03129-1.opus,1279270,こうりゃく,攻略,する,0
03130-1.opus,1272580,こうりゅう,交流,する,0
03131-1.opus,1238450,こうりゅう,興隆,する,0
03132-1.opus,1285390,ごうりゅう,合流,する,0
03133-1.opus,1281680,こうりょう,荒涼,たる,0
03134-1.opus,1275250,こうりょく,効力,,1
03135-1.opus,1281170,こうりょ,考慮,する,1
03136-1.opus,1278800,こうれい,恒例,,0
03137-1.opus,1284310,ごうれい,号令,,0
03138-1.opus,1657250,こうれいしゃ,高齢者,,3
03139-1.opus,1270170,こうれつ,後列,,1
03140-1.opus,1281440,こうろ,航路,,1
03141-1.opus,1675040,こうろうしゃ,功労者,,3
03142-1.opus,1280030,こうわん,港湾,,0
03143-1.opus,1876000,こうわんきょく,港湾局,,
03144-1.opus,1380440,こえ,声,,1
03145-1.opus,1484250,こえ,肥,,2
03147-1.opus,1271510,ごえい,護衛,する,0
03148-1.opus,1348180,こえだ,小枝,,0
03149-1.opus,1269170,ごえつどうしゅう,呉越同舟,,1
03150-1.opus,1484260,こえる,肥える,,2
03152-1.opus,1593070,こえる,越える,,0
03153-1.opus,1266450,こおう,呼応,する,0
03154-1.opus,1488840,こおり,氷,,0
03155-1.opus,1489200,こおりまくら,氷枕,,4
03156-1.opus,1593100,こおる,凍る,,0
03157-1.opus,1266980,こがい,戸外,,
03161-1.opus,1271310,ごかい,誤解,する,0
03162-1.opus,1268820,ごかく,互角,,0
03163-1.opus,1350710,こがす,焦がす,,2
03165-1.opus,1620810,こがた,小型,,0
03166-1.opus,1348540,こがたな,小刀,,
03167-1.opus,1268170,ごがつ,五月,,1
03168-1.opus,1593120,こかつ,枯渇,する,0
03169-1.opus,2839304,こがね,黄金,,
03170-1.opus,1593140,こがらし,木枯らし,,2
03171-1.opus,1268840,ごかんせい,互換性,,0
03172-1.opus,1743940,こきざみ,小刻み,に,2
03173-1.opus,1266470,こきゅう,呼吸,する,0
03174-1.opus,1266470,こきゅう,呼吸,,0
03176-1.opus,2853884,こきょう,故郷,,1
03177-1.opus,1382450,こく,石,,1
03178-1.opus,1240180,ごく,極,,1
03179-1.opus,1271060,ごく,語句,,1
03180-1.opus,1285900,こくいっこく,刻一刻,,1
03181-1.opus,1285910,こくいん,刻印,,0
03182-1.opus,1579000,こくえん,黒煙,,
03183-1.opus,1628050,こくおうへいか,国王陛下,,
03184-1.opus,1286270,こくがい,国外,,2
03185-1.opus,1286400,こくさい,国際,,0
03186-1.opus,1286520,こくさいてき,国際的,な,0
03188-1.opus,1287360,こくじ,酷似,する,
03189-1.opus,1286780,こくせき,国籍,,0
03190-1.opus,1287270,こくそう,穀倉,,0
03192-1.opus,1286030,こくそ,告訴,する,
03193-1.opus,1286930,こくない,国内,,2
03194-1.opus,1286060,こくはく,告白,する,0
03195-1.opus,1288080,こくばん,黒板,,0
03196-1.opus,1288080,こくばん,黒板,,0
03197-1.opus,1240470,ごくひ,極秘,,0
03198-1.opus,1285790,こくふく,克服,する,0
03199-1.opus,1287020,こくほう,国宝,,0
03200-1.opus,1287070,こくみん,国民,,0
03201-1.opus,1287280,こくもつ,穀物,,2
03202-1.opus,1240250,ごくらく,極楽,,
03203-1.opus,1287180,こくりつ,国立,,0
03204-1.opus,1287180,こくりつ,国立,,0
03205-1.opus,1287310,こくるい,穀類,,2
03206-1.opus,1287210,こくれん,国連,,0
03207-1.opus,1005030,ごくろうさま,ご苦労様,,2
03208-1.opus,1266590,こけい,固形,,0
03209-1.opus,1350730,こげる,焦げる,,2
03210-1.opus,1271090,ごげん,語源,,0
03212-1.opus,1268990,ごご,午後,,1
03213-1.opus,1639820,こごえ,小声,,0
03214-1.opus,1446180,こごえる,凍える,,
03215-1.opus,1267160,ここく,故国,,1
03216-1.opus,1268260,ごこく,五穀,,1
03217-1.opus,1243850,ここのか,九日,,4
03218-1.opus,1243600,ここのつ,九つ,,2
03219-1.opus,1360480,こころ,心,,
03220-1.opus,1360610,こころがける,心掛ける,,5
03221-1.opus,1309050,こころざし,志,,
03222-1.opus,1309060,こころざす,志す,,4
03223-1.opus,1360680,こころぼそい,心細い,,5
03224-1.opus,1312280,こころみる,試みる,,4
03225-1.opus,1199970,こころよい,快い,,4
03226-1.opus,1271320,ごさ,誤差,,1
03227-1.opus,1269650,ごさい,後妻,,0
03228-1.opus,1347810,こさめ,小雨,,0
03229-1.opus,1348150,こざら,小皿,,
03230-1.opus,1271340,ごさん,誤算,,0
03231-1.opus,1288340,こし,腰,,0
03232-1.opus,1271350,ごじ,誤字,,
03233-1.opus,1288370,こしかけ,腰掛け,,
03234-1.opus,1288370,こしかけ,腰掛け,,
03235-1.opus,1288350,こしかける,腰掛ける,,4
03237-1.opus,1877940,ごじしん,ご自身,,
03238-1.opus,1266610,こじ,固辞,する,1
03239-1.opus,1267770,こじ,誇示,する,1
03240-1.opus,1267770,こじ,誇示,する,1
03241-1.opus,1264750,こしつ,個室,,0
03242-1.opus,1264750,こしつ,個室,,0
03243-1.opus,1288400,こしぼね,腰骨,,0
03244-1.opus,1267010,こしゅ,戸主,,1
03246-1.opus,1593560,ごじゅうのとう,五重の塔,,
03247-1.opus,1270390,ごしゅじん,御主人,,
03248-1.opus,1267300,こじょう,湖上,,0
03249-1.opus,1267180,こしょう,故障,する,0
03250-1.opus,1267180,こしょう,故障,する,0
03251-1.opus,1264770,こじん,個人,,1
03252-1.opus,1267190,こじん,故人,,1
03253-1.opus,1264830,こじんさ,個人差,,2
03254-1.opus,1829530,ごしんじゅつ,護身術,,2
03255-1.opus,1175300,こす,超す,,0
03256-1.opus,1175300,こす,越す,,0
03258-1.opus,1264960,こせい,個性,,1
03259-1.opus,1267030,こせき,戸籍,,0
03260-1.opus,1267030,こせき,戸籍,,0
03261-1.opus,1348470,こぜに,小銭,,0
03262-1.opus,1269060,ごぜん,午前,,1
03263-1.opus,1269060,ごぜん,午前,,1
03264-1.opus,1268920,ごせん,互選,する,0
03265-1.opus,1268490,ごぞうろっぷ,五臓六腑,,4
03266-1.opus,1004430,こそどろ,こそ泥,,0
03268-1.opus,1593570,ごぞんじ,御存知,,2
03269-1.opus,1266640,こたい,固体,,0
03270-1.opus,1265760,こだい,古代,,1
03271-1.opus,1267800,こだいもうそう,誇大妄想,,
03272-1.opus,1449540,こたえる,答える,,
03274-1.opus,1593590,ごちそう,御馳走,,0
03275-1.opus,1593590,ごちそう,御馳走,する,0
03276-1.opus,1267820,こちょう,誇張,する,0
03277-1.opus,1286220,こっか,国歌,,
03279-1.opus,1286240,こっかい,国会,,0
03280-1.opus,1288570,こっかく,骨格,,0
03281-1.opus,1286290,こっき,国旗,,0
03282-1.opus,1285770,こっきしん,克己心,,3
03283-1.opus,1286320,こっきょう,国境,,0
03284-1.opus,1286380,こっこう,国交,,0
